long,lat,date,species
51.820244,.848566,1987-02-25,9414
51.820244,.848566,1987-02-25,55888
51.820244,.848566,1987-02-25,54571
51.820244,.848566,1987-02-25,56322
51.820244,.848566,1987-02-25,15083
51.820244,.848566,1987-02-25,7715
51.820244,.848566,1987-02-25,11671
51.820244,.848566,1987-02-25,18717
51.820244,.848566,1987-02-25,7915
51.820244,.848566,1987-02-25,19232
51.820244,.848566,1987-02-25,21147
51.820244,.848566,1987-02-25,13853
51.820244,.848566,1987-02-25,292095
52.485967,1.75676,1987-01-18,6466
52.485967,1.75676,1987-01-18,8604
52.485967,1.75676,1987-01-18,16907
52.312347,1.669486,1987-01-18,3191
52.312347,1.669486,1987-01-18,80574
52.312347,1.669486,1987-01-18,62240
52.312347,1.669486,1987-01-18,7522
52.312347,1.669486,1987-01-18,43543
52.312347,1.669486,1987-01-18,17196
52.312347,1.669486,1987-01-18,48234
52.312347,1.669486,1987-01-18,49185
52.312347,1.669486,1987-01-18,5374
52.312347,1.669486,1987-01-18,4761
52.147854,1.371807,1987-01-18,7905
51.975313,1.14556,1987-01-17,29452
51.975313,1.14556,1987-01-17,263028
51.975313,1.14556,1987-01-17,69407
51.975313,1.14556,1987-01-17,4529
51.922508,.961062,1988-05-03,28831
51.922508,.961062,1988-05-03,153683
51.922508,.961062,1988-05-03,6396
52.9613322,1.0541618,1988-05-02,4108
52.9613322,1.0541618,1988-05-02,1538
52.9613322,1.0541618,1988-05-02,7522
52.9613322,1.0541618,1988-05-02,5825
52.9613322,1.0541618,1988-05-02,43543
52.9613322,1.0541618,1988-05-02,49185
52.9613322,1.0541618,1988-05-02,4422
52.9613322,1.0541618,1988-05-02,19232
52.9613322,1.0541618,1988-05-02,21147
52.9613322,1.0541618,1988-05-02,8205
52.9613322,1.0541618,1988-05-02,30518
52.9613322,1.0541618,1988-05-02,6509
52.9613322,1.0541618,1988-05-02,7771
52.9613322,1.0541618,1988-05-02,28831
52.9613322,1.0541618,1988-05-02,153683
52.242452,1.622824,1988-04-09,113503
52.242452,1.622824,1988-04-09,12119
52.242452,1.622824,1988-04-09,8205
52.242452,1.622824,1988-04-09,2558
52.242452,1.622824,1988-04-09,12272
52.242452,1.622824,1988-04-09,3275
52.242452,1.622824,1988-04-09,4776
52.242452,1.622824,1988-04-09,13853
52.242452,1.622824,1988-04-09,9516
52.242452,1.622824,1988-04-09,10141
52.242452,1.622824,1988-04-09,1455
52.242452,1.622824,1988-04-09,14043
52.242452,1.622824,1988-04-09,13389
52.242452,1.622824,1988-04-09,768
52.242452,1.622824,1988-04-09,153683
52.242452,1.622824,1988-04-09,5954
52.242452,1.622824,1988-04-09,5737
52.242452,1.622824,1988-03-20,18717
52.242452,1.622824,1988-03-20,5643
52.242452,1.622824,1988-03-20,1890
52.242452,1.622824,1988-03-20,5402
52.242452,1.622824,1988-03-20,5174
52.242452,1.622824,1988-03-20,3413
52.242452,1.622824,1988-03-20,7522
52.242452,1.622824,1988-03-20,49185
52.242452,1.622824,1988-03-20,4422
52.242452,1.622824,1988-03-20,19232
52.242452,1.622824,1988-03-20,21147
52.242452,1.622824,1988-03-20,53656
52.242452,1.622824,1988-03-20,113503
52.242452,1.622824,1988-03-20,12119
52.242452,1.622824,1988-03-20,13853
52.242452,1.622824,1988-03-20,14043
52.242452,1.622824,1988-03-20,768
52.08454,1.438518,1988-03-20,540
52.775371,.516226,1988-01-24,10141
52.775371,.516226,1988-01-24,6031
51.975313,1.14556,1988-01-23,45037
51.975313,1.14556,1988-01-23,9414
51.975313,1.14556,1988-01-23,55888
51.975313,1.14556,1988-01-23,7915
51.975313,1.14556,1988-01-23,12272
52.021373,1.164255,1988-01-23,263028
52.021373,1.164255,1988-01-23,18717
52.021373,1.164255,1988-01-23,14411
52.021373,1.164255,1988-01-23,17196
52.021373,1.164255,1988-01-23,49185
52.021373,1.164255,1988-01-23,19232
52.021373,1.164255,1988-01-23,53656
52.021373,1.164255,1988-01-23,292095
52.078693,1.47378,1988-01-17,4000
52.078693,1.47378,1988-01-17,4163
52.078498,1.292728,1988-01-17,4250
49.923947,-6.284893,1988-10-19,49185
49.923947,-6.284893,1988-10-19,9719
49.923947,-6.284893,1988-10-19,19232
49.923947,-6.284893,1988-10-19,53656
49.923947,-6.284893,1988-10-19,113503
49.923947,-6.284893,1988-10-19,12272
49.923947,-6.284893,1988-10-19,16590
49.923947,-6.284893,1988-10-19,3795
49.923947,-6.284893,1988-10-19,10141
49.923947,-6.284893,1988-10-19,14043
49.923947,-6.284893,1988-10-19,13389
49.923947,-6.284893,1988-10-19,7771
49.923947,-6.284893,1988-10-19,6396
49.923947,-6.284893,1988-10-19,5737
49.923947,-6.284893,1988-10-19,502
49.923947,-6.284893,1988-10-19,4799
49.923947,-6.284893,1988-10-19,1651
52.116616,1.55824,1988-12-03,5120
52.116616,1.55824,1988-12-03,2238
52.116616,1.55824,1988-12-03,2558
52.116616,1.55824,1988-12-03,12272
52.116616,1.55824,1988-12-03,3275
52.116616,1.55824,1988-12-03,4776
52.116616,1.55824,1988-12-03,13853
52.116616,1.55824,1988-12-03,7771
52.116616,1.55824,1988-12-03,6466
52.116616,1.55824,1988-12-03,6755
52.116616,1.55824,1988-12-03,9360
52.116616,1.55824,1988-12-03,5374
52.1382417,1.4772467,1988-12-03,45037
52.1382417,1.4772467,1988-12-03,16590
52.1382417,1.4772467,1988-12-03,4776
52.1382417,1.4772467,1988-12-03,4163
52.1382417,1.4772467,1988-12-03,13364
52.1382417,1.4772467,1988-12-03,3585
51.820244,.848566,1987-04-27,4529
51.820244,.848566,1987-04-27,9414
51.820244,.848566,1987-04-27,5402
51.820244,.848566,1987-04-27,3115
51.820244,.848566,1987-04-27,7431
51.820244,.848566,1987-04-27,30518
51.820244,.848566,1987-04-27,153683
51.820244,.848566,1987-04-27,4000
52.938307,1.095672,1987-05-04,885
52.485967,1.75676,1987-05-04,298
51.820244,.848566,1987-04-24,3115
51.79952,.635005,1987-04-24,6509
51.97134,1.168085,1987-04-23,14898
51.97134,1.168085,1987-04-23,5643
51.97134,1.168085,1987-04-23,62240
51.97134,1.168085,1987-04-23,5402
51.97134,1.168085,1987-04-23,43543
52.956797,.856741,1987-10-11,8604
52.956797,.856741,1987-10-11,808
52.956797,.856741,1987-10-11,3585
51.975313,1.14556,1987-10-10,1383
51.975313,1.14556,1987-10-10,45037
51.975313,1.14556,1987-10-10,195217
51.975313,1.14556,1987-10-10,29452
51.975313,1.14556,1987-10-10,263028
51.975313,1.14556,1987-10-10,76826
51.975313,1.14556,1987-10-10,9414
51.975313,1.14556,1987-10-10,7715
51.975313,1.14556,1987-10-10,11671
51.975313,1.14556,1987-10-10,18717
51.975313,1.14556,1987-10-10,9071
51.975313,1.14556,1987-10-10,9617
51.975313,1.14556,1987-10-10,14411
51.975313,1.14556,1987-10-10,7915
51.975313,1.14556,1987-10-10,5174
52.9613322,1.0541618,1987-09-20,6396
52.9613322,1.0541618,1987-09-20,4000
52.9613322,1.0541618,1987-09-20,12121
52.3932167,1.695785,1987-09-13,4258
52.3932167,1.695785,1987-09-13,195217
52.3932167,1.695785,1987-09-13,29452
52.3932167,1.695785,1987-09-13,69447
52.3932167,1.695785,1987-09-13,76826
52.3932167,1.695785,1987-09-13,9414
52.3932167,1.695785,1987-09-13,5092
52.3932167,1.695785,1987-09-13,7715
52.3932167,1.695785,1987-09-13,10970
52.3932167,1.695785,1987-09-13,18717
52.3932167,1.695785,1987-09-13,14411
52.3932167,1.695785,1987-09-13,5174
52.3932167,1.695785,1987-09-13,7431
52.3932167,1.695785,1987-09-13,9719
52.3932167,1.695785,1987-09-13,4082
51.9579132,1.0229731,1987-08-23,18717
51.9579132,1.0229731,1987-08-23,5320
51.977078,1.013798,1987-08-23,153683
51.977078,1.013798,1987-08-23,6396
51.977078,1.013798,1987-08-23,11633
51.936582,1.320922,1987-08-23,1383
51.936582,1.320922,1987-08-23,5773
51.936582,1.320922,1987-08-23,5402
51.936582,1.320922,1987-08-23,53656
51.936582,1.320922,1987-08-23,113503
51.936582,1.320922,1987-08-23,12119
51.936582,1.320922,1987-08-23,16590
51.936582,1.320922,1987-08-23,14043
51.936582,1.320922,1987-08-23,5954
51.936582,1.320922,1987-08-23,2430
51.936582,1.320922,1987-08-23,2180
51.936582,1.320922,1987-08-23,5101
52.08454,1.438518,1987-08-03,5737
52.08454,1.438518,1987-08-03,2704
52.08454,1.438518,1987-08-03,1753
51.975313,1.14556,1987-08-01,4258
51.975313,1.14556,1987-08-01,195217
51.975313,1.14556,1987-08-01,29452
51.975313,1.14556,1987-08-01,69447
51.975313,1.14556,1987-08-01,263028
51.975313,1.14556,1987-08-01,9414
51.975313,1.14556,1987-08-01,7715
51.975313,1.14556,1987-08-01,9617
51.975313,1.14556,1987-08-01,14411
51.975313,1.14556,1987-08-01,7431
51.975313,1.14556,1987-08-01,19232
51.975313,1.14556,1987-08-01,12272
51.975313,1.14556,1987-08-01,1956
51.975313,1.14556,1987-08-01,13853
51.975313,1.14556,1987-08-01,10141
52.4480567,.5287883,1987-06-14,4250
52.4480567,.5287883,1987-06-14,713
52.4480567,.5287883,1987-06-14,14043
52.4480567,.5287883,1987-06-14,4000
52.4480567,.5287883,1987-06-14,5737
52.4480567,.5287883,1987-06-14,4799
52.4480567,.5287883,1987-06-14,3297
52.4480567,.5287883,1987-06-14,7453
52.4480567,.5287883,1987-06-14,13364
52.4480567,.5287883,1987-06-14,4761
52.452781,.684609,1987-06-14,6509
52.452781,.684609,1987-06-14,1502
52.452781,.684609,1987-06-14,6396
52.461128,.587794,1987-06-14,396
52.461128,.587794,1987-06-14,3275
52.461128,.587794,1987-06-14,3959
52.461128,.587794,1987-06-14,5101
52.242452,1.622824,1987-04-26,1890
52.242452,1.622824,1987-04-26,3413
52.242452,1.622824,1987-04-26,4108
52.242452,1.622824,1987-04-26,1538
52.242452,1.622824,1987-04-26,7522
52.242452,1.622824,1987-04-26,43543
52.242452,1.622824,1987-04-26,49185
52.242452,1.622824,1987-04-26,4422
52.242452,1.622824,1987-04-26,8205
52.242452,1.622824,1987-04-26,2529
52.242452,1.622824,1987-04-26,524
52.242452,1.622824,1987-04-26,28831
52.242452,1.622824,1987-04-26,4000
52.242452,1.622824,1987-04-26,517
52.242452,1.622824,1987-04-26,1651
52.242452,1.622824,1987-04-26,3297
52.242452,1.622824,1987-04-26,1785
52.242452,1.622824,1987-04-26,1249
52.9613322,1.0541618,1987-04-08,11659
52.9613322,1.0541618,1987-04-08,263028
52.9613322,1.0541618,1987-04-08,69407
52.9613322,1.0541618,1987-04-08,55270
52.9613322,1.0541618,1987-04-08,76826
52.9613322,1.0541618,1987-04-08,5773
52.9613322,1.0541618,1987-04-08,533
51.820244,.848566,1987-04-07,55888
51.820244,.848566,1987-04-07,54571
51.820244,.848566,1987-04-07,10141
51.820244,.848566,1987-04-07,28831
51.820244,.848566,1987-04-07,153683
51.820244,.848566,1987-04-07,4000
51.820244,.848566,1987-04-07,1518
51.820244,.848566,1987-04-06,76826
51.820244,.848566,1987-04-06,56322
51.820244,.848566,1987-04-06,5092
51.820244,.848566,1987-02-25,229803
51.820244,.848566,1987-02-25,13158
51.820244,.848566,1987-02-25,13364
51.853031,.831755,1987-02-25,4409
51.853031,.831755,1987-02-25,69447
51.853031,.831755,1987-02-25,263028
51.853031,.831755,1987-02-25,54571
51.853031,.831755,1987-02-25,11671
51.853031,.831755,1987-02-25,9617
51.853031,.831755,1987-02-25,14411
51.853031,.831755,1987-02-25,19232
52.026266,-.533424,1987-02-22,1219
52.026266,-.533424,1987-02-22,3071
52.026266,-.533424,1987-02-22,13389
52.026266,-.533424,1987-02-22,4000
52.026266,-.533424,1987-02-22,4163
52.026266,-.533424,1987-02-22,1785
52.323075,-.856892,1987-02-22,191
58.981066,-3.089138,1988-06-09,3945
58.981066,-3.089138,1988-06-09,6498
58.981066,-3.089138,1988-06-09,3847
59.370245,-2.425842,1988-06-09,5643
59.370245,-2.425842,1988-06-09,5120
59.370245,-2.425842,1988-06-09,7522
59.370245,-2.425842,1988-06-09,1651
58.393678,-3.13516,1988-06-09,1693
58.393678,-3.13516,1988-06-09,149840
52.811192,.411304,1988-06-06,3191
52.811192,.411304,1988-06-06,646
52.744998,1.574085,1988-05-30,230
52.744998,1.574085,1988-05-30,768
52.744998,1.574085,1988-05-30,2430
52.744998,1.574085,1988-05-30,517
52.744998,1.574085,1988-05-30,192
51.979857,1.006363,1988-05-28,45037
52.9613322,1.0541618,1988-05-02,6396
52.9613322,1.0541618,1988-05-02,5101
52.9613322,1.0541618,1988-05-02,4000
52.9613322,1.0541618,1988-05-02,13158
52.9613322,1.0541618,1988-05-02,5374
52.9613322,1.0541618,1988-05-02,4258
52.9613322,1.0541618,1988-05-02,4409
52.9613322,1.0541618,1988-05-02,69447
52.9613322,1.0541618,1988-05-02,263028
52.9613322,1.0541618,1988-05-02,69407
52.9613322,1.0541618,1988-05-02,76826
52.9613322,1.0541618,1988-05-02,1096
52.9613322,1.0541618,1988-05-02,11671
52.9613322,1.0541618,1988-05-02,3191
52.9613322,1.0541618,1988-05-02,5643
52.9613322,1.0541618,1988-05-02,1890
52.9613322,1.0541618,1988-05-02,7915
52.9613322,1.0541618,1988-05-02,62240
52.242452,1.622824,1988-04-09,793
52.242452,1.622824,1988-04-09,7453
52.242452,1.622824,1988-04-09,1785
52.242452,1.622824,1988-04-09,22559
52.242452,1.622824,1988-04-09,11633
52.242452,1.622824,1988-04-09,6659
52.242452,1.622824,1988-04-09,13364
52.242452,1.622824,1988-04-09,4761
52.312347,1.669486,1988-04-09,3191
52.2909917,1.5905417,1988-04-09,12074
52.2909917,1.5905417,1988-04-09,2693
52.2909917,1.5905417,1988-04-09,6755
52.2909917,1.5905417,1988-04-09,6378
52.2909917,1.5905417,1988-04-09,5146
52.2909917,1.5905417,1988-04-09,4761
51.862824,.971752,1988-04-06,263028
51.862824,.971752,1988-04-06,18717
51.862824,.971752,1988-04-06,16590
52.08454,1.438518,1988-03-20,3959
51.820244,.848566,1988-03-16,4529
51.820244,.848566,1988-03-16,9414
51.820244,.848566,1988-03-16,54571
51.820244,.848566,1988-03-16,56322
51.820244,.848566,1988-03-16,16590
51.820244,.848566,1988-03-16,5320
51.820244,.848566,1988-03-16,1518
52.111642,1.48511,1988-02-27,11659
52.111642,1.48511,1988-02-27,76826
51.982437,1.38909,1988-02-27,29452
51.982437,1.38909,1988-02-27,5174
51.982437,1.38909,1988-02-27,12119
51.982437,1.38909,1988-02-27,2558
51.982437,1.38909,1988-02-27,9516
51.998394,1.262068,1988-02-27,14898
51.998394,1.262068,1988-02-27,4409
51.998394,1.262068,1988-02-27,55888
52.078498,1.292728,1988-01-17,1291
52.078498,1.292728,1988-01-17,9360
52.116616,1.55824,1988-01-17,55270
52.116616,1.55824,1988-01-17,76826
52.116616,1.55824,1988-01-17,2238
52.116616,1.55824,1988-01-17,559
52.116616,1.55824,1988-01-17,3275
52.116616,1.55824,1988-01-17,6466
52.116616,1.55824,1988-01-17,4656
52.116616,1.55824,1988-01-17,1291
52.116616,1.55824,1988-01-17,16907
52.08454,1.438518,1988-01-17,1455
51.79952,.635005,1988-01-15,16590
51.998394,1.262068,1988-01-07,14898
51.998394,1.262068,1988-01-07,4409
51.998394,1.262068,1988-01-07,11659
51.998394,1.262068,1988-01-07,55888
51.998394,1.262068,1988-01-07,5092
49.923947,-6.284893,1988-10-19,793
49.923947,-6.284893,1988-10-19,4163
49.923947,-6.284893,1988-10-19,7453
49.923947,-6.284893,1988-10-19,292095
49.923947,-6.284893,1988-10-19,22559
49.923947,-6.284893,1988-10-19,6466
49.923947,-6.284893,1988-10-19,4656
49.923947,-6.284893,1988-10-19,8604
49.923947,-6.284893,1988-10-19,11633
49.923947,-6.284893,1988-10-19,2180
49.923947,-6.284893,1988-10-19,1722
49.923947,-6.284893,1988-10-19,1781
49.923947,-6.284893,1988-10-19,5101
49.923947,-6.284893,1988-10-19,13158
49.923947,-6.284893,1988-10-19,6378
49.923947,-6.284893,1988-10-19,30643
49.923947,-6.284893,1988-10-19,1291
49.923947,-6.284893,1988-10-19,13364
51.97134,1.168085,1988-11-27,11659
51.97134,1.168085,1988-11-27,55270
51.97134,1.168085,1988-11-27,5120
51.97134,1.168085,1988-11-27,7522
51.97134,1.168085,1988-11-27,43543
51.97134,1.168085,1988-11-27,49185
51.97134,1.168085,1988-11-27,2840
51.97134,1.168085,1988-11-27,4000
51.97134,1.168085,1988-11-27,6755
51.97134,1.168085,1988-11-27,3795
51.97134,1.168085,1988-11-27,13158
51.97134,1.168085,1988-11-27,1291
52.3283067,1.6786567,1988-11-20,16907
52.3283067,1.6786567,1988-11-20,14898
52.3283067,1.6786567,1988-11-20,11659
52.3283067,1.6786567,1988-11-20,55270
52.3283067,1.6786567,1988-11-20,76826
52.3283067,1.6786567,1988-11-20,18695
51.97134,1.168085,1987-04-23,49185
51.97134,1.168085,1987-04-23,30518
51.97134,1.168085,1987-04-23,2430
51.97134,1.168085,1987-04-23,5101
52.9630317,.616315,1987-05-04,55270
52.9630317,.616315,1987-05-04,1890
52.9630317,.616315,1987-05-04,5402
52.9630317,.616315,1987-05-04,7431
52.9630317,.616315,1987-05-04,43543
52.9630317,.616315,1987-05-04,49185
52.9630317,.616315,1987-05-04,4082
52.9630317,.616315,1987-05-04,2529
51.529188,-.498355,1987-04-20,5101
51.529188,-.498355,1987-04-20,165
51.975313,1.14556,1987-04-18,69447
51.975313,1.14556,1987-04-18,30518
51.975313,1.14556,1987-10-10,19232
51.975313,1.14556,1987-10-10,21147
51.975313,1.14556,1987-10-10,5320
51.975313,1.14556,1987-10-10,10141
51.975313,1.14556,1987-10-10,14043
51.975313,1.14556,1987-10-10,13389
51.975313,1.14556,1987-10-10,7771
51.975313,1.14556,1987-10-10,6396
51.975313,1.14556,1987-10-10,3067
51.975313,1.14556,1987-10-10,292095
51.975313,1.14556,1987-10-10,22559
51.975313,1.14556,1987-10-10,11633
51.975313,1.14556,1987-10-10,6659
51.975313,1.14556,1987-10-10,13158
51.975313,1.14556,1987-10-10,6378
51.975313,1.14556,1987-10-10,13364
51.820244,.848566,1987-10-06,45037
51.820244,.848566,1987-10-06,4258
52.3932167,1.695785,1987-09-13,8205
52.3932167,1.695785,1987-09-13,30518
52.3932167,1.695785,1987-09-13,28831
52.3932167,1.695785,1987-09-13,153683
52.3932167,1.695785,1987-09-13,6396
52.3932167,1.695785,1987-09-13,5954
52.3932167,1.695785,1987-09-13,2204
52.3932167,1.695785,1987-09-13,6378
52.3932167,1.695785,1987-09-13,1753
52.242452,1.622824,1987-09-13,69447
52.242452,1.622824,1987-09-13,59989
52.242452,1.622824,1987-09-13,69407
52.242452,1.622824,1987-09-13,76826
52.242452,1.622824,1987-09-13,11671
52.242452,1.622824,1987-09-13,1538
52.242452,1.622824,1987-09-13,3175
52.242452,1.622824,1987-09-13,4422
52.242452,1.622824,1987-09-13,2558
51.936582,1.320922,1987-08-23,2704
51.936582,1.320922,1987-08-23,6659
51.936582,1.320922,1987-08-23,4000
51.936582,1.320922,1987-08-23,11343
51.936582,1.320922,1987-08-23,5374
51.468657,.488164,1987-08-22,4409
51.468657,.488164,1987-08-22,76826
51.468657,.488164,1987-08-22,7715
51.468657,.488164,1987-08-22,24346
51.468657,.488164,1987-08-22,18717
51.468657,.488164,1987-08-22,5643
51.468657,.488164,1987-08-22,5402
51.468657,.488164,1987-08-22,1538
51.468657,.488164,1987-08-22,7522
51.468657,.488164,1987-08-22,5825
51.468657,.488164,1987-08-22,3146
51.468657,.488164,1987-08-22,7431
51.468657,.488164,1987-08-22,43543
51.975313,1.14556,1987-08-01,14043
51.975313,1.14556,1987-08-01,13389
51.975313,1.14556,1987-08-01,7771
51.975313,1.14556,1987-08-01,28831
51.975313,1.14556,1987-08-01,153683
51.975313,1.14556,1987-08-01,6396
51.975313,1.14556,1987-08-01,5954
51.975313,1.14556,1987-08-01,2430
51.975313,1.14556,1987-08-01,1651
51.975313,1.14556,1987-08-01,3297
51.975313,1.14556,1987-08-01,7453
51.975313,1.14556,1987-08-01,292095
51.975313,1.14556,1987-08-01,22559
51.975313,1.14556,1987-08-01,8604
51.975313,1.14556,1987-08-01,229803
51.975313,1.14556,1987-08-01,6755
51.975313,1.14556,1987-08-01,4000
51.975313,1.14556,1987-08-01,13364
51.936582,1.320922,1987-06-09,16590
51.936582,1.320922,1987-06-09,2704
51.936582,1.320922,1987-06-09,6378
51.936582,1.320922,1987-06-09,5374
51.922508,.961062,1987-06-08,45037
51.922508,.961062,1987-06-08,195217
51.922508,.961062,1987-06-08,29452
51.922508,.961062,1987-06-08,263028
51.922508,.961062,1987-06-08,9414
51.922508,.961062,1987-06-08,7715
51.922508,.961062,1987-06-08,18717
51.922508,.961062,1987-06-08,14411
51.922508,.961062,1987-06-08,2529
51.922508,.961062,1987-06-08,13853
51.922508,.961062,1987-06-08,28831
51.922508,.961062,1987-06-08,153683
51.922508,.961062,1987-06-08,6396
51.922508,.961062,1987-06-08,2430
52.811192,.411304,1987-05-04,3191
52.811192,.411304,1987-05-04,646
52.744998,1.574085,1987-04-25,3191
52.744998,1.574085,1987-04-25,4011
52.744998,1.574085,1987-04-25,1956
52.744998,1.574085,1987-04-25,694
52.744998,1.574085,1987-04-25,768
52.744998,1.574085,1987-04-25,5954
52.744998,1.574085,1987-04-25,5737
52.744998,1.574085,1987-04-25,2430
51.975313,1.14556,1987-04-23,69407
51.975313,1.14556,1987-04-23,5643
51.975313,1.14556,1987-04-23,2430
51.975313,1.14556,1987-04-23,4799
51.975313,1.14556,1987-04-23,3297
52.453627,.160609,1987-05-04,69447
52.453627,.160609,1987-05-04,69407
51.820244,.848566,1987-04-06,15083
51.820244,.848566,1987-04-06,4000
51.922508,.961062,1987-04-06,69407
51.922508,.961062,1987-04-06,14043
51.922508,.961062,1987-04-06,3959
51.922508,.961062,1987-04-06,11343
51.922508,.961062,1987-04-06,3585
51.922508,.961062,1987-04-06,5146
51.853031,.831755,1987-04-06,69447
51.853031,.831755,1987-04-06,28831
51.853031,.831755,1987-04-06,5737
51.853031,.831755,1987-04-06,3795
51.802542,.683507,1987-04-06,9071
51.802542,.683507,1987-04-06,5954
51.802542,.683507,1987-04-06,3959
51.977078,1.013798,1987-04-06,16590
51.977078,1.013798,1987-04-06,694
52.323075,-.856892,1987-02-22,76826
52.323075,-.856892,1987-02-22,4529
52.323075,-.856892,1987-02-22,9414
52.323075,-.856892,1987-02-22,55888
52.323075,-.856892,1987-02-22,806
52.323075,-.856892,1987-02-22,54571
52.323075,-.856892,1987-02-22,56322
52.323075,-.856892,1987-02-22,7715
52.323075,-.856892,1987-02-22,11671
51.820244,.848566,1987-04-01,1383
51.820244,.848566,1987-04-01,195217
51.820244,.848566,1987-04-01,29452
51.820244,.848566,1987-04-01,11659
51.820244,.848566,1987-04-01,263028
51.820244,.848566,1987-04-01,69407
51.820244,.848566,1987-04-01,55888
51.820244,.848566,1987-04-01,806
51.820244,.848566,1987-04-01,54571
51.979857,1.006363,1988-05-28,263028
51.979857,1.006363,1988-05-28,9071
51.979857,1.006363,1988-05-28,14411
51.979857,1.006363,1988-05-28,12272
51.979857,1.006363,1988-05-28,1956
51.979857,1.006363,1988-05-28,2529
51.979857,1.006363,1988-05-28,6509
51.979857,1.006363,1988-05-28,13853
51.979857,1.006363,1988-05-28,7771
51.979857,1.006363,1988-05-28,4000
51.979857,1.006363,1988-05-28,5954
51.979857,1.006363,1988-05-28,5737
51.979857,1.006363,1988-05-28,4799
51.979857,1.006363,1988-05-28,3297
51.979857,1.006363,1988-05-28,4163
51.979857,1.006363,1988-05-28,292095
51.979857,1.006363,1988-05-28,22559
52.9613322,1.0541618,1988-05-02,5402
52.9613322,1.0541618,1988-05-02,1401
52.9613322,1.0541618,1988-05-02,3413
52.9604717,.814865,1988-05-02,9516
52.9604717,.814865,1988-05-02,14043
52.9604717,.814865,1988-05-02,13389
52.9604717,.814865,1988-05-02,4799
52.9604717,.814865,1988-05-02,4163
52.9604717,.814865,1988-05-02,3067
52.9604717,.814865,1988-05-02,22559
52.9604717,.814865,1988-05-02,8604
52.9604717,.814865,1988-05-02,13364
52.9604717,.814865,1988-05-02,11343
52.9604717,.814865,1988-05-02,9360
52.9604717,.814865,1988-05-02,1012
52.938307,1.095672,1988-05-02,3275
52.938307,1.095672,1988-05-02,4776
52.938307,1.095672,1988-05-02,13853
51.862824,.971752,1988-04-06,292095
51.862824,.971752,1988-04-06,229803
51.862824,.971752,1988-04-06,6659
51.862824,.971752,1988-04-06,6378
51.862824,.971752,1988-04-06,13364
51.862824,.971752,1988-04-06,1294
51.862824,.971752,1988-04-06,11343
51.862824,.971752,1988-04-06,9360
51.862824,.971752,1988-04-06,5374
51.922508,.961062,1988-04-05,11671
51.922508,.961062,1988-04-05,4776
51.922508,.961062,1988-04-05,28831
51.922508,.961062,1988-04-05,153683
51.952941,1.0527134,1988-04-05,22559
51.952941,1.0527134,1988-04-05,11633
51.952941,1.0527134,1988-04-05,6378
51.952941,1.0527134,1988-04-05,4409
51.952941,1.0527134,1988-04-05,11659
51.998394,1.262068,1988-02-27,48389
51.998394,1.262068,1988-02-27,7715
51.998394,1.262068,1988-02-27,18717
51.998394,1.262068,1988-02-27,5643
51.998394,1.262068,1988-02-27,7915
51.998394,1.262068,1988-02-27,62240
51.998394,1.262068,1988-02-27,5402
51.998394,1.262068,1988-02-27,7522
51.998394,1.262068,1988-02-27,43543
51.998394,1.262068,1988-02-27,49185
51.998394,1.262068,1988-02-27,19232
51.998394,1.262068,1988-02-27,53656
51.998394,1.262068,1988-02-27,113503
51.998394,1.262068,1988-02-27,12272
51.998394,1.262068,1988-02-27,4776
51.998394,1.262068,1988-02-27,13853
51.998394,1.262068,1988-02-27,13389
51.998394,1.262068,1988-02-27,11633
51.998394,1.262068,1988-01-07,7715
51.998394,1.262068,1988-01-07,5643
51.998394,1.262068,1988-01-07,5120
51.998394,1.262068,1988-01-07,43543
51.998394,1.262068,1988-01-07,49185
52.078498,1.292728,1988-01-07,55270
52.078498,1.292728,1988-01-07,76826
52.078498,1.292728,1988-01-07,62240
52.078498,1.292728,1988-01-07,5402
52.078498,1.292728,1988-01-07,1291
52.340088,1.664618,1988-01-07,4011
52.340088,1.664618,1988-01-07,3071
52.340088,1.664618,1988-01-07,4000
52.340088,1.664618,1988-01-07,1785
52.340088,1.664618,1988-01-07,2364
52.340088,1.664618,1988-01-07,808
52.1026533,1.3451433,1988-01-07,3067
51.975313,1.14556,1988-01-03,1383
49.923947,-6.284893,1988-10-19,1844
49.923947,-6.284893,1988-10-19,2364
49.923947,-6.284893,1988-10-19,9360
49.923947,-6.284893,1988-10-19,5374
49.923947,-6.284893,1988-10-19,4761
49.923947,-6.284893,1988-10-19,16907
49.890077,-6.34469,1988-10-18,541
49.890077,-6.34469,1988-10-18,4799
49.890077,-6.34469,1988-10-18,793
49.890077,-6.34469,1988-10-18,2180
49.890077,-6.34469,1988-10-18,2693
49.890077,-6.34469,1988-10-18,2704
49.890077,-6.34469,1988-10-18,4000
49.890077,-6.34469,1988-10-18,1291
49.890077,-6.34469,1988-10-18,2364
49.890077,-6.34469,1988-10-18,335
49.890077,-6.34469,1988-10-18,10970
49.890077,-6.34469,1988-10-18,1502
52.3283067,1.6786567,1988-11-20,1826
52.3283067,1.6786567,1988-11-20,9719
52.3283067,1.6786567,1988-11-20,961
52.3283067,1.6786567,1988-11-20,9752
52.312347,1.669486,1988-11-20,3191
51.799302,.64474,1988-11-15,6396
52.9630317,.616315,1988-11-14,76826
52.9630317,.616315,1988-11-14,1538
52.9630317,.616315,1988-11-14,49185
52.9630317,.616315,1988-11-14,4422
52.111642,1.48511,1988-11-13,7905
